,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Top5Budget
8991,2018-19,21/10/2018,Vallecano,Getafe,1,2,A,0,0,D,False
8992,2018-19,22/10/2018,Sociedad,Girona,0,0,D,0,0,D,False
8993,2018-19,24/10/2018,Vallecano,Ath Bilbao,1,1,D,1,0,H,False
8994,2018-19,26/10/2018,Valladolid,Espanol,1,1,D,0,1,A,False
8995,2018-19,27/10/2018,Ath Bilbao,Valencia,0,0,D,0,0,D,False
8996,2018-19,27/10/2018,Ath Madrid,Sociedad,2,0,H,1,0,H,True
8997,2018-19,27/10/2018,Celta,Eibar,4,0,H,2,0,H,False
8998,2018-19,27/10/2018,Girona,Vallecano,2,1,H,2,0,H,False
8999,2018-19,27/10/2018,Levante,Leganes,2,0,H,1,0,H,False
9000,2018-19,28/10/2018,Alaves,Villarreal,2,1,H,0,1,A,False
9001,2018-19,28/10/2018,Barcelona,Real Madrid,5,1,H,2,0,H,True
9002,2018-19,28/10/2018,Getafe,Betis,2,0,H,0,0,D,False
9003,2018-19,28/10/2018,Sevilla,Huesca,2,1,H,0,0,D,True
9004,2018-19,3/11/2018,Leganes,Ath Madrid,1,1,D,0,0,D,False
9005,2018-19,3/11/2018,Real Madrid,Valladolid,2,0,H,0,0,D,True
9006,2018-19,3/11/2018,Valencia,Girona,0,1,A,0,0,D,True
9007,2018-19,3/11/2018,Vallecano,Barcelona,2,3,A,1,1,D,False
9008,2018-19,4/11/2018,Betis,Celta,3,3,D,1,0,H,False
9009,2018-19,4/11/2018,Eibar,Alaves,2,1,H,0,1,A,False
9010,2018-19,4/11/2018,Huesca,Getafe,1,1,D,0,0,D,False
9011,2018-19,4/11/2018,Sociedad,Sevilla,0,0,D,0,0,D,False
9012,2018-19,4/11/2018,Villarreal,Levante,1,1,D,0,0,D,False
9013,2018-19,5/11/2018,Espanol,Ath Bilbao,1,0,H,1,0,H,False
9014,2018-19,9/11/2018,Levante,Sociedad,1,3,A,1,0,H,False
9015,2018-19,10/11/2018,Ath Madrid,Ath Bilbao,3,2,H,0,1,A,True
9016,2018-19,10/11/2018,Getafe,Valencia,0,1,A,0,0,D,False
9017,2018-19,10/11/2018,Girona,Leganes,0,0,D,0,0,D,False
9018,2018-19,10/11/2018,Valladolid,Eibar,0,0,D,0,0,D,False
9019,2018-19,11/11/2018,Alaves,Huesca,2,1,H,1,1,D,False
9020,2018-19,11/11/2018,Barcelona,Betis,3,4,A,0,2,A,True
9021,2018-19,11/11/2018,Celta,Real Madrid,2,4,A,0,1,A,False
9022,2018-19,11/11/2018,Sevilla,Espanol,2,1,H,0,1,A,True
9023,2018-19,11/11/2018,Vallecano,Villarreal,2,2,D,1,1,D,False
9024,2018-19,23/11/2018,Leganes,Alaves,1,0,H,1,0,H,False
9025,2018-19,24/11/2018,Ath Madrid,Barcelona,1,1,D,0,0,D,True
9026,2018-19,24/11/2018,Eibar,Real Madrid,3,0,H,1,0,H,False
9027,2018-19,24/11/2018,Huesca,Levante,2,2,D,1,1,D,False
9028,2018-19,24/11/2018,Valencia,Vallecano,3,0,H,1,0,H,True
9029,2018-19,25/11/2018,Ath Bilbao,Getafe,1,1,D,0,0,D,False
9030,2018-19,25/11/2018,Espanol,Girona,1,3,A,0,2,A,False
9031,2018-19,25/11/2018,Sevilla,Valladolid,1,0,H,1,0,H,True
9032,2018-19,25/11/2018,Villarreal,Betis,2,1,H,0,0,D,False
9033,2018-19,26/11/2018,Sociedad,Celta,2,1,H,1,0,H,False
9034,2018-19,30/11/2018,Vallecano,Eibar,1,0,H,0,0,D,False
9035,2018-19,1/12/2018,Celta,Huesca,2,0,H,1,0,H,False
9036,2018-19,1/12/2018,Getafe,Espanol,3,0,H,0,0,D,False
9037,2018-19,1/12/2018,Real Madrid,Valencia,2,0,H,1,0,H,True
9038,2018-19,1/12/2018,Valladolid,Leganes,2,4,A,0,2,A,False
9039,2018-19,2/12/2018,Alaves,Sevilla,1,1,D,1,0,H,False
9040,2018-19,2/12/2018,Barcelona,Villarreal,2,0,H,1,0,H,True
9041,2018-19,2/12/2018,Betis,Sociedad,1,0,H,1,0,H,False
9042,2018-19,2/12/2018,Girona,Ath Madrid,1,1,D,1,0,H,False
9043,2018-19,3/12/2018,Levante,Ath Bilbao,3,0,H,1,0,H,False
9044,2018-19,7/12/2018,Leganes,Getafe,1,1,D,0,1,A,False
9045,2018-19,8/12/2018,Ath Madrid,Alaves,3,0,H,1,0,H,True
9046,2018-19,8/12/2018,Espanol,Barcelona,0,4,A,0,3,A,False
9047,2018-19,8/12/2018,Valencia,Sevilla,1,1,D,0,0,D,True
9048,2018-19,8/12/2018,Villarreal,Celta,2,3,A,0,1,A,False
9049,2018-19,9/12/2018,Betis,Vallecano,2,0,H,0,0,D,False
9050,2018-19,9/12/2018,Eibar,Levante,4,4,D,1,2,A,False
9051,2018-19,9/12/2018,Huesca,Real Madrid,0,1,A,0,1,A,False
9052,2018-19,9/12/2018,Sociedad,Valladolid,1,2,A,0,1,A,False
9053,2018-19,10/12/2018,Ath Bilbao,Girona,1,0,H,0,0,D,False
9054,2018-19,14/12/2018,Celta,Leganes,0,0,D,0,0,D,False
9055,2018-19,15/12/2018,Eibar,Valencia,1,1,D,0,1,A,False
9056,2018-19,15/12/2018,Getafe,Sociedad,1,0,H,1,0,H,False
9057,2018-19,15/12/2018,Real Madrid,Vallecano,1,0,H,1,0,H,True
9058,2018-19,15/12/2018,Valladolid,Ath Madrid,2,3,A,0,2,A,False
9059,2018-19,16/12/2018,Espanol,Betis,1,3,A,1,1,D,False
9060,2018-19,16/12/2018,Huesca,Villarreal,2,2,D,1,0,H,False
9061,2018-19,16/12/2018,Levante,Barcelona,0,5,A,0,2,A,False
9062,2018-19,16/12/2018,Sevilla,Girona,2,0,H,0,0,D,True
9063,2018-19,17/12/2018,Alaves,Ath Bilbao,0,0,D,0,0,D,False
9064,2018-19,21/12/2018,Girona,Getafe,1,1,D,0,0,D,False
9065,2018-19,21/12/2018,Sociedad,Alaves,0,1,A,0,1,A,False
9066,2018-19,22/12/2018,Ath Bilbao,Valladolid,1,1,D,1,0,H,False
9067,2018-19,22/12/2018,Ath Madrid,Espanol,1,0,H,0,0,D,True
9068,2018-19,22/12/2018,Barcelona,Celta,2,0,H,2,0,H,True
9069,2018-19,22/12/2018,Betis,Eibar,1,1,D,1,0,H,False
9070,2018-19,23/12/2018,Leganes,Sevilla,1,1,D,1,0,H,False
9071,2018-19,23/12/2018,Valencia,Huesca,2,1,H,1,0,H,True
9072,2018-19,23/12/2018,Vallecano,Levante,2,1,H,1,0,H,False
9073,2018-19,3/1/2019,Villarreal,Real Madrid,2,2,D,1,2,A,False
9074,2018-19,4/1/2019,Espanol,Leganes,1,0,H,1,0,H,False
9075,2018-19,4/1/2019,Levante,Girona,2,2,D,0,1,A,False
9076,2018-19,5/1/2019,Alaves,Valencia,2,1,H,2,1,H,False
9077,2018-19,5/1/2019,Huesca,Betis,2,1,H,0,0,D,False
9078,2018-19,5/1/2019,Valladolid,Vallecano,0,1,A,0,1,A,False
9079,2018-19,6/1/2019,Eibar,Villarreal,0,0,D,0,0,D,False
9080,2018-19,6/1/2019,Getafe,Barcelona,1,2,A,1,2,A,False
9081,2018-19,6/1/2019,Real Madrid,Sociedad,0,2,A,0,1,A,True
9082,2018-19,6/1/2019,Sevilla,Ath Madrid,1,1,D,1,1,D,True
9083,2018-19,7/1/2019,Celta,Ath Bilbao,1,2,A,1,1,D,False
9084,2018-19,11/1/2019,Vallecano,Celta,4,2,H,2,2,D,False
9085,2018-19,12/1/2019,Girona,Alaves,1,1,D,1,0,H,False
9086,2018-19,12/1/2019,Leganes,Huesca,1,0,H,0,0,D,False
9087,2018-19,12/1/2019,Valencia,Valladolid,1,1,D,0,0,D,True
9088,2018-19,12/1/2019,Villarreal,Getafe,1,2,A,0,0,D,False
9089,2018-19,13/01/2019,Ath Bilbao,Sevilla,2,0,H,1,0,H,False
9090,2018-19,13/01/2019,Ath Madrid,Levante,1,0,H,0,0,D,True
9091,2018-19,13/01/2019,Barcelona,Eibar,3,0,H,1,0,H,True
9092,2018-19,13/01/2019,Betis,Real Madrid,1,2,A,0,1,A,False
9093,2018-19,14/01/2019,Sociedad,Espanol,3,2,H,2,2,D,False
9094,2018-19,18/01/2019,Getafe,Alaves,4,0,H,1,0,H,False
9095,2018-19,19/01/2019,Celta,Valencia,1,2,A,1,0,H,False
9096,2018-19,19/01/2019,Huesca,Ath Madrid,0,3,A,0,1,A,False
9097,2018-19,19/01/2019,Real Madrid,Sevilla,2,0,H,0,0,D,True
9098,2018-19,20/01/2019,Barcelona,Leganes,3,1,H,1,0,H,True
9099,2018-19,20/01/2019,Betis,Girona,3,2,H,1,2,A,False
9100,2018-19,20/01/2019,Levante,Valladolid,2,0,H,1,0,H,False
9101,2018-19,20/01/2019,Vallecano,Sociedad,2,2,D,2,1,H,False
9102,2018-19,20/01/2019,Villarreal,Ath Bilbao,1,1,D,0,1,A,False
9103,2018-19,21/01/2019,Eibar,Espanol,3,0,H,1,0,H,False
9104,2018-19,26/01/2019,Ath Madrid,Getafe,2,0,H,2,0,H,True
9105,2018-19,26/01/2019,Leganes,Eibar,2,2,D,0,2,A,False
9106,2018-19,26/01/2019,Sevilla,Levante,5,0,H,0,0,D,True
9107,2018-19,26/01/2019,Valencia,Villarreal,3,0,H,1,0,H,True
9108,2018-19,27/01/2019,Ath Bilbao,Betis,1,0,H,1,0,H,False
9109,2018-19,27/01/2019,Espanol,Real Madrid,2,4,A,1,3,A,False
9110,2018-19,27/01/2019,Girona,Barcelona,0,2,A,0,1,A,False
9111,2018-19,27/01/2019,Sociedad,Huesca,0,0,D,0,0,D,False
9112,2018-19,27/01/2019,Valladolid,Celta,2,1,H,0,1,A,False
9113,2018-19,28/01/2019,Alaves,Vallecano,0,1,A,0,0,D,False
9114,2018-19,1/2/2019,Huesca,Valladolid,4,0,H,1,0,H,False
9115,2018-19,2/2/2019,Barcelona,Valencia,2,2,D,1,2,A,True
9116,2018-19,2/2/2019,Celta,Sevilla,1,0,H,0,0,D,False
9117,2018-19,2/2/2019,Levante,Getafe,0,0,D,0,0,D,False
9118,2018-19,2/2/2019,Sociedad,Ath Bilbao,2,1,H,2,0,H,False
9119,2018-19,3/2/2019,Betis,Ath Madrid,1,0,H,0,0,D,False
9120,2018-19,3/2/2019,Eibar,Girona,3,0,H,1,0,H,False
9121,2018-19,3/2/2019,Real Madrid,Alaves,3,0,H,1,0,H,True
9122,2018-19,3/2/2019,Villarreal,Espanol,2,2,D,1,0,H,False
9123,2018-19,4/2/2019,Vallecano,Leganes,1,2,A,0,1,A,False
9124,2018-19,8/2/2019,Valladolid,Villarreal,0,0,D,0,0,D,False
9125,2018-19,9/2/2019,Ath Madrid,Real Madrid,1,3,A,1,2,A,True
9126,2018-19,9/2/2019,Espanol,Vallecano,2,1,H,0,1,A,False
9127,2018-19,9/2/2019,Getafe,Celta,3,1,H,1,1,D,False
9128,2018-19,9/2/2019,Girona,Huesca,0,2,A,0,2,A,False
9129,2018-19,10/2/2019,Ath Bilbao,Barcelona,0,0,D,0,0,D,False
9130,2018-19,10/2/2019,Leganes,Betis,3,0,H,2,0,H,False
9131,2018-19,10/2/2019,Sevilla,Eibar,2,2,D,0,1,A,True
9132,2018-19,10/2/2019,Valencia,Sociedad,0,0,D,0,0,D,True
9133,2018-19,11/2/2019,Alaves,Levante,2,0,H,1,0,H,False
9134,2018-19,15/02/2019,Eibar,Getafe,2,2,D,0,1,A,False
9135,2018-19,16/02/2019,Barcelona,Valladolid,1,0,H,1,0,H,True
9136,2018-19,16/02/2019,Celta,Levante,1,4,A,0,2,A,False
9137,2018-19,16/02/2019,Sociedad,Leganes,3,0,H,0,0,D,False
9138,2018-19,16/02/2019,Vallecano,Ath Madrid,0,1,A,0,0,D,False
9139,2018-19,17/02/2019,Betis,Alaves,1,1,D,1,1,D,False
9140,2018-19,17/02/2019,Real Madrid,Girona,1,2,A,1,0,H,True
9141,2018-19,17/02/2019,Valencia,Espanol,0,0,D,0,0,D,True
9142,2018-19,17/02/2019,Villarreal,Sevilla,3,0,H,2,0,H,False
9143,2018-19,18/02/2019,Huesca,Ath Bilbao,0,1,A,0,1,A,False
9144,2018-19,22/02/2019,Espanol,Huesca,1,1,D,1,0,H,False
9145,2018-19,23/02/2019,Alaves,Celta,0,0,D,0,0,D,False
9146,2018-19,23/02/2019,Ath Bilbao,Eibar,1,0,H,1,0,H,False
9147,2018-19,23/02/2019,Getafe,Vallecano,2,1,H,1,0,H,False
9148,2018-19,23/02/2019,Sevilla,Barcelona,2,4,A,2,1,H,True
9149,2018-19,24/02/2019,Ath Madrid,Villarreal,2,0,H,1,0,H,True
9150,2018-19,24/02/2019,Leganes,Valencia,1,1,D,0,1,A,False
9151,2018-19,24/02/2019,Levante,Real Madrid,1,2,A,0,1,A,False
9152,2018-19,24/02/2019,Valladolid,Betis,0,2,A,0,1,A,False
9153,2018-19,25/02/2019,Girona,Sociedad,0,0,D,0,0,D,False
9154,2018-19,1/3/2019,Vallecano,Girona,0,2,A,0,1,A,False
9155,2018-19,2/3/2019,Espanol,Valladolid,3,1,H,1,1,D,False
9156,2018-19,2/3/2019,Huesca,Sevilla,2,1,H,1,0,H,False
9157,2018-19,2/3/2019,Real Madrid,Barcelona,0,1,A,0,1,A,True
9158,2018-19,2/3/2019,Villarreal,Alaves,1,2,A,0,0,D,False
9159,2018-19,3/3/2019,Betis,Getafe,1,2,A,0,2,A,False
9160,2018-19,3/3/2019,Eibar,Celta,1,0,H,0,0,D,False
9161,2018-19,3/3/2019,Sociedad,Ath Madrid,0,2,A,0,2,A,False
9162,2018-19,3/3/2019,Valencia,Ath Bilbao,2,0,H,0,0,D,True
9163,2018-19,4/3/2019,Leganes,Levante,1,0,H,1,0,H,False
9164,2018-19,8/3/2019,Ath Bilbao,Espanol,1,1,D,0,1,A,False
9165,2018-19,9/3/2019,Alaves,Eibar,1,1,D,0,0,D,False
9166,2018-19,9/3/2019,Ath Madrid,Leganes,1,0,H,0,0,D,True
9167,2018-19,9/3/2019,Barcelona,Vallecano,3,1,H,1,1,D,True
9168,2018-19,9/3/2019,Getafe,Huesca,2,1,H,0,1,A,False
9169,2018-19,10/3/2019,Celta,Betis,0,1,A,0,0,D,False
9170,2018-19,10/3/2019,Girona,Valencia,2,3,A,1,1,D,False
9171,2018-19,10/3/2019,Levante,Villarreal,0,2,A,0,0,D,False
9172,2018-19,10/3/2019,Sevilla,Sociedad,5,2,H,1,1,D,True
9173,2018-19,10/3/2019,Valladolid,Real Madrid,1,4,A,1,1,D,False
9174,2018-19,15/03/2019,Sociedad,Levante,1,1,D,1,0,H,False
9175,2018-19,16/03/2019,Ath Bilbao,Ath Madrid,2,0,H,0,0,D,False
9176,2018-19,16/03/2019,Huesca,Alaves,1,3,A,1,1,D,False
9177,2018-19,16/03/2019,Leganes,Girona,0,2,A,0,2,A,False
9178,2018-19,16/03/2019,Real Madrid,Celta,2,0,H,0,0,D,True
9179,2018-19,17/03/2019,Betis,Barcelona,1,4,A,0,2,A,False
9180,2018-19,17/03/2019,Eibar,Valladolid,1,2,A,0,0,D,False
9181,2018-19,17/03/2019,Espanol,Sevilla,0,1,A,0,0,D,False
9182,2018-19,17/03/2019,Valencia,Getafe,0,0,D,0,0,D,True
9183,2018-19,17/03/2019,Villarreal,Vallecano,3,1,H,0,1,A,False
9184,2018-19,29/03/2019,Girona,Ath Bilbao,1,2,A,1,0,H,False
9185,2018-19,30/03/2019,Alaves,Ath Madrid,0,4,A,0,2,A,False
9186,2018-19,30/03/2019,Barcelona,Espanol,2,0,H,0,0,D,True
9187,2018-19,30/03/2019,Celta,Villarreal,3,2,H,0,2,A,False
9188,2018-19,30/03/2019,Getafe,Leganes,0,2,A,0,0,D,False
9189,2018-19,31/03/2019,Levante,Eibar,2,2,D,2,1,H,False
9190,2018-19,31/03/2019,Real Madrid,Huesca,3,2,H,1,1,D,True
9191,2018-19,31/03/2019,Sevilla,Valencia,0,1,A,0,1,A,True
9192,2018-19,31/03/2019,Valladolid,Sociedad,1,1,D,1,0,H,False
9193,2018-19,31/03/2019,Vallecano,Betis,1,1,D,1,0,H,False
9194,2018-19,2/4/2019,Ath Madrid,Girona,2,0,H,0,0,D,True
9195,2018-19,2/4/2019,Espanol,Getafe,1,1,D,0,0,D,False
9196,2018-19,2/4/2019,Villarreal,Barcelona,4,4,D,1,2,A,False
9197,2018-19,3/4/2019,Ath Bilbao,Levante,3,2,H,2,0,H,False
9198,2018-19,3/4/2019,Eibar,Vallecano,2,1,H,0,1,A,False
9199,2018-19,3/4/2019,Huesca,Celta,3,3,D,0,1,A,False
9200,2018-19,3/4/2019,Valencia,Real Madrid,2,1,H,1,0,H,True
9201,2018-19,4/4/2019,Leganes,Valladolid,1,0,H,0,0,D,False
9202,2018-19,4/4/2019,Sevilla,Alaves,2,0,H,1,0,H,True
9203,2018-19,4/4/2019,Sociedad,Betis,2,1,H,1,0,H,False
9204,2018-19,6/4/2019,Barcelona,Ath Madrid,2,0,H,0,0,D,True
9205,2018-19,6/4/2019,Girona,Espanol,1,2,A,0,0,D,False
9206,2018-19,6/4/2019,Real Madrid,Eibar,2,1,H,0,1,A,True
9207,2018-19,6/4/2019,Vallecano,Valencia,2,0,H,1,0,H,False
9208,2018-19,7/4/2019,Alaves,Leganes,1,1,D,1,0,H,False
9209,2018-19,7/4/2019,Betis,Villarreal,2,1,H,1,1,D,False
9210,2018-19,7/4/2019,Celta,Sociedad,3,1,H,0,1,A,False
9211,2018-19,7/4/2019,Getafe,Ath Bilbao,1,0,H,0,0,D,False
9212,2018-19,7/4/2019,Levante,Huesca,2,2,D,1,0,H,False
9213,2018-19,7/4/2019,Valladolid,Sevilla,0,2,A,0,0,D,False
9214,2018-19,13/04/2019,Ath Madrid,Celta,2,0,H,1,0,H,True
9215,2018-19,13/04/2019,Espanol,Alaves,2,1,H,1,0,H,False
9216,2018-19,13/04/2019,Huesca,Barcelona,0,0,D,0,0,D,False
9217,2018-19,13/04/2019,Sevilla,Betis,3,2,H,1,0,H,True
9218,2018-19,14/04/2019,Ath Bilbao,Vallecano,3,2,H,1,1,D,False
9219,2018-19,14/04/2019,Girona,Villarreal,0,1,A,0,1,A,False
9220,2018-19,14/04/2019,Sociedad,Eibar,1,1,D,1,0,H,False
9221,2018-19,14/04/2019,Valencia,Levante,3,1,H,1,0,H,True
9222,2018-19,14/04/2019,Valladolid,Getafe,2,2,D,1,1,D,False
9223,2018-19,15/04/2019,Leganes,Real Madrid,1,1,D,1,0,H,False
9224,2018-19,19/04/2019,Alaves,Valladolid,2,2,D,2,1,H,False
9225,2018-19,20/04/2019,Barcelona,Sociedad,2,1,H,1,0,H,True
9226,2018-19,20/04/2019,Celta,Girona,2,1,H,1,0,H,False
9227,2018-19,20/04/2019,Eibar,Ath Madrid,0,1,A,0,0,D,False
9228,2018-19,20/04/2019,Vallecano,Huesca,0,0,D,0,0,D,False
9229,2018-19,21/04/2019,Betis,Valencia,1,2,A,0,1,A,False
9230,2018-19,21/04/2019,Getafe,Sevilla,3,0,H,2,0,H,False
9231,2018-19,21/04/2019,Levante,Espanol,2,2,D,0,1,A,False
9232,2018-19,21/04/2019,Real Madrid,Ath Bilbao,3,0,H,0,0,D,True
9233,2018-19,21/04/2019,Villarreal,Leganes,2,1,H,0,0,D,False
9234,2018-19,23/04/2019,Alaves,Barcelona,0,2,A,0,0,D,False
9235,2018-19,23/04/2019,Huesca,Eibar,2,0,H,0,0,D,False
9236,2018-19,23/04/2019,Valladolid,Girona,1,0,H,0,0,D,False
9237,2018-19,24/04/2019,Ath Madrid,Valencia,3,2,H,1,1,D,True
9238,2018-19,24/04/2019,Espanol,Celta,1,1,D,1,0,H,False
9239,2018-19,24/04/2019,Leganes,Ath Bilbao,0,1,A,0,1,A,False
9240,2018-19,24/04/2019,Levante,Betis,4,0,H,2,0,H,False
9241,2018-19,25/04/2019,Getafe,Real Madrid,0,0,D,0,0,D,False
9242,2018-19,25/04/2019,Sevilla,Vallecano,5,0,H,0,0,D,True
9243,2018-19,25/04/2019,Sociedad,Villarreal,0,1,A,0,0,D,False
9244,2018-19,27/04/2019,Ath Bilbao,Alaves,1,1,D,1,1,D,False
9245,2018-19,27/04/2019,Ath Madrid,Valladolid,1,0,H,0,0,D,True
9246,2018-19,27/04/2019,Barcelona,Levante,1,0,H,0,0,D,True
9247,2018-19,27/04/2019,Leganes,Celta,0,0,D,0,0,D,False
9248,2018-19,28/04/2019,Girona,Sevilla,1,0,H,0,0,D,False
9249,2018-19,28/04/2019,Sociedad,Getafe,2,1,H,1,0,H,False
9250,2018-19,28/04/2019,Valencia,Eibar,0,1,A,0,0,D,True
9251,2018-19,28/04/2019,Vallecano,Real Madrid,1,0,H,1,0,H,False
9252,2018-19,28/04/2019,Villarreal,Huesca,1,1,D,1,0,H,False
9253,2018-19,29/04/2019,Betis,Espanol,1,1,D,0,1,A,False
9254,2018-19,3/5/2019,Sevilla,Leganes,0,3,A,0,2,A,True
9255,2018-19,4/5/2019,Alaves,Sociedad,0,1,A,0,1,A,False
9256,2018-19,4/5/2019,Celta,Barcelona,2,0,H,0,0,D,False
9257,2018-19,4/5/2019,Espanol,Ath Madrid,3,0,H,1,0,H,False
9258,2018-19,4/5/2019,Levante,Vallecano,4,1,H,2,0,H,False
9259,2018-19,5/5/2019,Eibar,Betis,1,0,H,1,0,H,False
9260,2018-19,5/5/2019,Getafe,Girona,2,0,H,1,0,H,False
9261,2018-19,5/5/2019,Huesca,Valencia,2,6,A,0,5,A,False
9262,2018-19,5/5/2019,Real Madrid,Villarreal,3,2,H,2,1,H,True
9263,2018-19,5/5/2019,Valladolid,Ath Bilbao,1,0,H,1,0,H,False
9264,2018-19,12/5/2019,Ath Bilbao,Celta,3,1,H,3,0,H,False
9265,2018-19,12/5/2019,Ath Madrid,Sevilla,1,1,D,1,0,H,True
9266,2018-19,12/5/2019,Barcelona,Getafe,2,0,H,1,0,H,True
9267,2018-19,12/5/2019,Betis,Huesca,2,1,H,1,0,H,False
9268,2018-19,12/5/2019,Girona,Levante,1,2,A,0,0,D,False
9269,2018-19,12/5/2019,Leganes,Espanol,0,2,A,0,1,A,False
9270,2018-19,12/5/2019,Sociedad,Real Madrid,3,1,H,1,1,D,False
9271,2018-19,12/5/2019,Valencia,Alaves,3,1,H,2,1,H,True
9272,2018-19,12/5/2019,Vallecano,Valladolid,1,2,A,0,1,A,False
9273,2018-19,12/5/2019,Villarreal,Eibar,1,0,H,0,0,D,False
9274,2018-19,18/05/2019,Alaves,Girona,2,1,H,1,0,H,False
9275,2018-19,18/05/2019,Celta,Vallecano,2,2,D,0,1,A,False
9276,2018-19,18/05/2019,Espanol,Sociedad,2,0,H,0,0,D,False
9277,2018-19,18/05/2019,Getafe,Villarreal,2,2,D,1,1,D,False
9278,2018-19,18/05/2019,Huesca,Leganes,2,1,H,0,1,A,False
9279,2018-19,18/05/2019,Levante,Ath Madrid,2,2,D,2,0,H,False
9280,2018-19,18/05/2019,Sevilla,Ath Bilbao,2,0,H,1,0,H,True
9281,2018-19,18/05/2019,Valladolid,Valencia,0,2,A,0,1,A,False
9282,2018-19,19/05/2019,Eibar,Barcelona,2,2,D,2,2,D,False
9283,2018-19,19/05/2019,Real Madrid,Betis,0,2,A,0,0,D,True
9284,2019-20,16/08/2019,Ath Bilbao,Barcelona,1,0,H,0,0,D,False
9285,2019-20,17/08/2019,Celta,Real Madrid,1,3,A,0,1,A,False
9286,2019-20,17/08/2019,Valencia,Sociedad,1,1,D,0,0,D,True
9287,2019-20,17/08/2019,Mallorca,Eibar,2,1,H,1,0,H,False
9288,2019-20,17/08/2019,Leganes,Osasuna,0,1,A,0,0,D,False
9289,2019-20,17/08/2019,Villarreal,Granada,4,4,D,1,1,D,False
9290,2019-20,18/08/2019,Alaves,Levante,1,0,H,0,0,D,False
9291,2019-20,18/08/2019,Espanol,Sevilla,0,2,A,0,1,A,False
9292,2019-20,18/08/2019,Betis,Valladolid,1,2,A,0,0,D,False
9293,2019-20,18/08/2019,Ath Madrid,Getafe,1,0,H,1,0,H,True
9294,2019-20,23/08/2019,Granada,Sevilla,0,1,A,0,0,D,False
9295,2019-20,23/08/2019,Levante,Villarreal,2,1,H,0,1,A,False
9296,2019-20,24/08/2019,Osasuna,Eibar,0,0,D,0,0,D,False
9297,2019-20,24/08/2019,Real Madrid,Valladolid,1,1,D,0,0,D,True
9298,2019-20,24/08/2019,Celta,Valencia,1,0,H,1,0,H,False
9299,2019-20,24/08/2019,Getafe,Ath Bilbao,1,1,D,1,1,D,False
9300,2019-20,25/08/2019,Alaves,Espanol,0,0,D,0,0,D,False
9301,2019-20,25/08/2019,Mallorca,Sociedad,0,1,A,0,0,D,False
9302,2019-20,25/08/2019,Leganes,Ath Madrid,0,1,A,0,0,D,False
9303,2019-20,25/08/2019,Barcelona,Betis,5,2,H,1,1,D,True
9304,2019-20,30/08/2019,Sevilla,Celta,1,1,D,0,0,D,True
9305,2019-20,30/08/2019,Ath Bilbao,Sociedad,2,0,H,2,0,H,False
9306,2019-20,31/08/2019,Osasuna,Barcelona,2,2,D,1,0,H,False
9307,2019-20,31/08/2019,Getafe,Alaves,1,1,D,1,1,D,False
9308,2019-20,31/08/2019,Levante,Valladolid,2,0,H,0,0,D,False
9309,2019-20,31/08/2019,Betis,Leganes,2,1,H,0,0,D,False
9310,2019-20,1/9/2019,Valencia,Mallorca,2,0,H,1,0,H,True
9311,2019-20,1/9/2019,Ath Madrid,Eibar,3,2,H,1,2,A,True
9312,2019-20,1/9/2019,Espanol,Granada,0,3,A,0,1,A,False
9313,2019-20,1/9/2019,Villarreal,Real Madrid,2,2,D,1,1,D,False
9314,2019-20,13/09/2019,Mallorca,Ath Bilbao,0,0,D,0,0,D,False
9315,2019-20,14/09/2019,Real Madrid,Levante,3,2,H,3,0,H,True
9316,2019-20,14/09/2019,Leganes,Villarreal,0,3,A,0,2,A,False
9317,2019-20,14/09/2019,Sociedad,Ath Madrid,2,0,H,0,0,D,False
9318,2019-20,14/09/2019,Barcelona,Valencia,5,2,H,2,1,H,True
9319,2019-20,15/09/2019,Eibar,Espanol,1,2,A,0,0,D,False
9320,2019-20,15/09/2019,Alaves,Sevilla,0,1,A,0,1,A,False
9321,2019-20,15/09/2019,Celta,Granada,0,2,A,0,1,A,False
9322,2019-20,15/09/2019,Valladolid,Osasuna,1,1,D,0,0,D,False
9323,2019-20,15/09/2019,Betis,Getafe,1,1,D,0,1,A,False
9324,2019-20,20/09/2019,Osasuna,Betis,0,0,D,0,0,D,False
9325,2019-20,21/09/2019,Villarreal,Valladolid,2,0,H,0,0,D,False
9326,2019-20,21/09/2019,Levante,Eibar,0,0,D,0,0,D,False
9327,2019-20,21/09/2019,Ath Madrid,Celta,0,0,D,0,0,D,True
9328,2019-20,21/09/2019,Granada,Barcelona,2,0,H,1,0,H,False
9329,2019-20,22/09/2019,Getafe,Mallorca,4,2,H,2,0,H,False
9330,2019-20,22/09/2019,Espanol,Sociedad,1,3,A,0,2,A,False
9331,2019-20,22/09/2019,Valencia,Leganes,1,1,D,1,1,D,True
9332,2019-20,22/09/2019,Ath Bilbao,Alaves,2,0,H,1,0,H,False
9333,2019-20,22/09/2019,Sevilla,Real Madrid,0,1,A,0,0,D,True
9334,2019-20,24/09/2019,Valladolid,Granada,1,1,D,1,1,D,False
9335,2019-20,24/09/2019,Betis,Levante,3,1,H,1,1,D,False
9336,2019-20,24/09/2019,Barcelona,Villarreal,2,1,H,2,1,H,True
9337,2019-20,25/09/2019,Leganes,Ath Bilbao,1,1,D,0,0,D,False
